,i,j,origin_x,origin_y,dest_x,dest_y
1588,20,15,-46.67630000000001,-23.5414,-46.706300000000006,-23.526399999999995
1589,21,16,-46.691300000000005,-23.526399999999995,-46.691300000000005,-23.511399999999995
1590,21,16,-46.706300000000006,-23.526399999999995,-46.691300000000005,-23.511399999999995
1591,22,18,-46.691300000000005,-23.511399999999995,-46.661300000000004,-23.511399999999995
1592,22,16,-46.661300000000004,-23.511399999999995,-46.691300000000005,-23.511399999999995
1593,22,15,-46.691300000000005,-23.511399999999995,-46.706300000000006,-23.511399999999995
1594,22,16,-46.706300000000006,-23.511399999999995,-46.691300000000005,-23.511399999999995
1595,22,17,-46.691300000000005,-23.511399999999995,-46.67630000000001,-23.526399999999995
1596,21,16,-46.67630000000001,-23.526399999999995,-46.691300000000005,-23.511399999999995
1597,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1598,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1599,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1600,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1601,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.5564
1602,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1603,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1604,23,18,-46.6763,-23.496400000000005,-46.661300000000004,-23.526399999999995
1605,23,18,-46.6763,-23.496400000000005,-46.661300000000004,-23.526399999999995
1606,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1607,21,18,-46.646300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1608,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1609,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.526399999999995
1610,21,17,-46.661300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
1611,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1612,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1613,21,17,-46.661300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
1614,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1615,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1616,21,17,-46.661300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
1617,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1618,22,18,-46.7213,-23.511399999999995,-46.661300000000004,-23.526399999999995
1619,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.511399999999995
1620,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.511399999999995
1621,21,15,-46.661300000000004,-23.526399999999995,-46.706300000000006,-23.526399999999995
1622,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.511399999999995
1623,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.511399999999995
1624,21,15,-46.661300000000004,-23.526399999999995,-46.706300000000006,-23.526399999999995
1625,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.511399999999995
1626,21,18,-46.661300000000004,-23.526399999999995,-46.661300000000004,-23.511399999999995
1627,21,16,-46.661300000000004,-23.526399999999995,-46.691300000000005,-23.511399999999995
1628,22,17,-46.691300000000005,-23.511399999999995,-46.67630000000001,-23.526399999999995
1629,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1630,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1631,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1632,21,19,-46.646300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1633,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1634,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1635,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1636,21,19,-46.646300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1637,21,19,-46.661300000000004,-23.526399999999995,-46.646300000000004,-23.526399999999995
1638,20,16,-46.661300000000004,-23.5414,-46.691300000000005,-23.526399999999995
1639,21,18,-46.691300000000005,-23.526399999999995,-46.661300000000004,-23.5414
1640,20,20,-46.661300000000004,-23.5414,-46.6313,-23.526399999999995
1641,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1642,21,17,-46.661300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
1643,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1644,20,18,-46.661300000000004,-23.5414,-46.661300000000004,-23.5414
1645,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1646,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1647,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1648,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.511399999999995
1649,18,17,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.571399999999997
1650,18,17,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.571399999999997
1651,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1652,21,17,-46.661300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
1653,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1654,21,17,-46.67630000000001,-23.526399999999995,-46.67630000000001,-23.526399999999995
1655,21,20,-46.67630000000001,-23.526399999999995,-46.6313,-23.526399999999995
1656,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1657,21,17,-46.661300000000004,-23.526399999999995,-46.67630000000001,-23.526399999999995
1658,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.511399999999995
1659,22,17,-46.661300000000004,-23.511399999999995,-46.67630000000001,-23.526399999999995
1660,19,15,-46.691300000000005,-23.5564,-46.706300000000006,-23.5414
1661,17,15,-46.67630000000001,-23.5864,-46.706300000000006,-23.5414
1662,18,15,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5414
1663,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5414
1664,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5414
1665,19,15,-46.7213,-23.556399999999996,-46.706300000000006,-23.5414
1666,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5414
1667,19,15,-46.691300000000005,-23.5564,-46.706300000000006,-23.5564
1668,19,15,-46.691300000000005,-23.5564,-46.706300000000006,-23.5564
1669,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5564
1670,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5414
1671,18,15,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5414
1672,19,18,-46.706300000000006,-23.5564,-46.661300000000004,-23.571399999999997
1673,18,15,-46.661300000000004,-23.571399999999997,-46.706300000000006,-23.5564
1674,18,15,-46.661300000000004,-23.571399999999997,-46.706300000000006,-23.5564
1675,18,15,-46.661300000000004,-23.571399999999997,-46.706300000000006,-23.5564
1676,18,15,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5564
1677,20,17,-46.706300000000006,-23.5414,-46.67630000000001,-23.5414
1678,19,15,-46.67630000000001,-23.5564,-46.706300000000006,-23.5564
1679,19,15,-46.7213,-23.556399999999996,-46.706300000000006,-23.5414
1680,19,14,-46.706300000000006,-23.5564,-46.7213,-23.5714
1681,18,15,-46.7213,-23.5714,-46.706300000000006,-23.5564
1682,20,13,-46.706300000000006,-23.5414,-46.7363,-23.5564
1683,19,15,-46.7363,-23.5564,-46.706300000000006,-23.5414
1684,18,15,-46.67630000000001,-23.571399999999997,-46.706300000000006,-23.5564
1685,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5864
1686,20,17,-46.706300000000006,-23.5414,-46.67630000000001,-23.5414
1687,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5564
1688,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5564
1689,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5564
1690,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5564
1691,21,15,-46.7363,-23.526399999999995,-46.706300000000006,-23.5414
1692,19,16,-46.706300000000006,-23.5564,-46.691300000000005,-23.5414
1693,19,14,-46.706300000000006,-23.5564,-46.7213,-23.5714
1694,18,15,-46.7213,-23.5714,-46.706300000000006,-23.5564
1695,19,16,-46.706300000000006,-23.5564,-46.691300000000005,-23.571399999999997
1696,19,16,-46.706300000000006,-23.5564,-46.691300000000005,-23.571399999999997
1697,20,13,-46.7213,-23.541399999999996,-46.7363,-23.5564
1698,19,15,-46.7363,-23.5564,-46.706300000000006,-23.5564
1699,19,12,-46.7213,-23.556399999999996,-46.7513,-23.5564
1700,19,14,-46.7513,-23.5564,-46.7213,-23.556399999999996
1701,19,16,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1702,19,16,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1703,19,16,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1704,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5414
1705,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5564
1706,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5414
1707,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5564
1708,20,13,-46.706300000000006,-23.5414,-46.7363,-23.526399999999995
1709,21,15,-46.7363,-23.526399999999995,-46.706300000000006,-23.5564
1710,19,14,-46.706300000000006,-23.5564,-46.7213,-23.556399999999996
1711,19,15,-46.7213,-23.556399999999996,-46.706300000000006,-23.5414
1712,18,14,-46.67630000000001,-23.571399999999997,-46.7213,-23.541399999999996
1713,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1714,19,14,-46.691300000000005,-23.5564,-46.7213,-23.541399999999996
1715,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1716,19,14,-46.691300000000005,-23.5564,-46.7213,-23.541399999999996
1717,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1718,19,14,-46.691300000000005,-23.5564,-46.7213,-23.541399999999996
1719,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1720,19,14,-46.691300000000005,-23.5564,-46.7213,-23.541399999999996
1721,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1722,19,14,-46.691300000000005,-23.5564,-46.7213,-23.541399999999996
1723,20,12,-46.7213,-23.541399999999996,-46.7513,-23.526399999999995
1724,20,15,-46.7213,-23.541399999999996,-46.706300000000006,-23.5414
1725,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5414
1726,20,13,-46.7213,-23.541399999999996,-46.7363,-23.5564
1727,19,14,-46.7363,-23.5564,-46.7213,-23.541399999999996
1728,19,15,-46.691300000000005,-23.5564,-46.706300000000006,-23.5414
1729,19,14,-46.691300000000005,-23.5564,-46.7213,-23.541399999999996
1730,18,16,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.571399999999997
1731,20,14,-46.7363,-23.5414,-46.7213,-23.541399999999996
1732,20,13,-46.7213,-23.541399999999996,-46.7363,-23.526399999999995
1733,20,14,-46.7363,-23.5414,-46.7213,-23.541399999999996
1734,19,14,-46.7363,-23.5564,-46.7213,-23.556399999999996
1735,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5414
1736,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1737,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1738,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5414
1739,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5414
1740,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5414
1741,19,14,-46.7213,-23.556399999999996,-46.7213,-23.556399999999996
1742,19,14,-46.7213,-23.556399999999996,-46.7213,-23.556399999999996
1743,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5564
1744,19,15,-46.706300000000006,-23.5564,-46.706300000000006,-23.5414
1745,20,14,-46.7363,-23.5414,-46.7213,-23.541399999999996
1746,19,14,-46.7213,-23.556399999999996,-46.7213,-23.556399999999996
1747,20,15,-46.7213,-23.541399999999996,-46.706300000000006,-23.5564
1748,20,14,-46.706300000000006,-23.5414,-46.7213,-23.541399999999996
1749,20,18,-46.706300000000006,-23.5414,-46.661300000000004,-23.5564
1750,20,15,-46.7213,-23.541399999999996,-46.706300000000006,-23.5414
1751,20,15,-46.706300000000006,-23.5414,-46.706300000000006,-23.5564
1752,19,14,-46.706300000000006,-23.5564,-46.7213,-23.541399999999996
1753,20,17,-46.706300000000006,-23.5414,-46.67630000000001,-23.5864
1754,17,15,-46.67630000000001,-23.5864,-46.706300000000006,-23.5414
1755,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1756,19,14,-46.691300000000005,-23.5564,-46.7213,-23.556399999999996
1757,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.5564
1758,19,14,-46.691300000000005,-23.5564,-46.7213,-23.556399999999996
1759,20,13,-46.7213,-23.541399999999996,-46.7363,-23.526399999999995
1760,21,14,-46.7363,-23.526399999999995,-46.7213,-23.541399999999996
1761,20,13,-46.7213,-23.541399999999996,-46.7363,-23.5564
1762,19,14,-46.7363,-23.5564,-46.7213,-23.541399999999996
1763,20,14,-46.7213,-23.541399999999996,-46.7213,-23.541399999999996
1764,18,14,-46.7363,-23.571399999999997,-46.7213,-23.541399999999996
1765,19,14,-46.706300000000006,-23.5564,-46.7213,-23.541399999999996
1766,18,14,-46.7213,-23.5714,-46.7213,-23.541399999999996
1767,18,16,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.571399999999997
1768,20,16,-46.7213,-23.541399999999996,-46.691300000000005,-23.571399999999997
1769,18,15,-46.661300000000004,-23.571399999999997,-46.706300000000006,-23.5414
1770,19,15,-46.7213,-23.556399999999996,-46.706300000000006,-23.5564
1771,19,14,-46.706300000000006,-23.5564,-46.7213,-23.556399999999996
1772,19,15,-46.7213,-23.556399999999996,-46.706300000000006,-23.5564
1773,19,14,-46.706300000000006,-23.5564,-46.7213,-23.556399999999996
1774,22,17,-46.7213,-23.511399999999995,-46.67630000000001,-23.526399999999995
1775,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1776,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1777,22,17,-46.7213,-23.511399999999995,-46.67630000000001,-23.526399999999995
1778,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1779,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1780,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1781,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1782,22,15,-46.7213,-23.511399999999995,-46.706300000000006,-23.511399999999995
1783,22,17,-46.706300000000006,-23.511399999999995,-46.67630000000001,-23.526399999999995
1784,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1785,22,15,-46.7213,-23.511399999999995,-46.706300000000006,-23.511399999999995
1786,22,17,-46.7213,-23.511399999999995,-46.67630000000001,-23.526399999999995
1787,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1788,22,15,-46.7213,-23.511399999999995,-46.706300000000006,-23.526399999999995
1789,22,16,-46.7213,-23.511399999999995,-46.691300000000005,-23.526399999999995
1790,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1791,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1792,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1793,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1794,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1795,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1796,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.511399999999995
1797,21,16,-46.706300000000006,-23.526399999999995,-46.691300000000005,-23.511399999999995
1798,21,15,-46.661300000000004,-23.526399999999995,-46.706300000000006,-23.511399999999995
1799,21,16,-46.691300000000005,-23.526399999999995,-46.691300000000005,-23.511399999999995
1800,22,16,-46.691300000000005,-23.511399999999995,-46.691300000000005,-23.526399999999995
1801,21,16,-46.691300000000005,-23.526399999999995,-46.691300000000005,-23.511399999999995
1802,22,16,-46.691300000000005,-23.511399999999995,-46.691300000000005,-23.526399999999995
1803,21,18,-46.67630000000001,-23.526399999999995,-46.661300000000004,-23.526399999999995
1804,22,16,-46.691300000000005,-23.511399999999995,-46.691300000000005,-23.511399999999995
1805,22,16,-46.691300000000005,-23.511399999999995,-46.691300000000005,-23.511399999999995
1806,22,16,-46.691300000000005,-23.511399999999995,-46.691300000000005,-23.511399999999995
1807,22,16,-46.691300000000005,-23.511399999999995,-46.691300000000005,-23.511399999999995
1808,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.511399999999995
1809,22,15,-46.706300000000006,-23.511399999999995,-46.706300000000006,-23.526399999999995
1810,22,15,-46.706300000000006,-23.511399999999995,-46.706300000000006,-23.511399999999995
1811,22,15,-46.706300000000006,-23.511399999999995,-46.706300000000006,-23.511399999999995
1812,22,15,-46.706300000000006,-23.511399999999995,-46.706300000000006,-23.511399999999995
1813,20,15,-46.7363,-23.5414,-46.706300000000006,-23.511399999999995
1814,20,15,-46.7363,-23.5414,-46.706300000000006,-23.511399999999995
1815,21,16,-46.706300000000006,-23.526399999999995,-46.691300000000005,-23.526399999999995
1816,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.511399999999995
1817,22,16,-46.706300000000006,-23.511399999999995,-46.691300000000005,-23.526399999999995
1818,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.511399999999995
1819,22,16,-46.706300000000006,-23.511399999999995,-46.691300000000005,-23.526399999999995
1820,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.511399999999995
1821,22,16,-46.706300000000006,-23.511399999999995,-46.691300000000005,-23.526399999999995
1822,22,18,-46.691300000000005,-23.511399999999995,-46.661300000000004,-23.526399999999995
1823,21,16,-46.661300000000004,-23.526399999999995,-46.691300000000005,-23.511399999999995
1824,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1825,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1826,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1827,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.526399999999995
1828,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.526399999999995
1829,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.526399999999995
1830,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.526399999999995
1831,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1832,21,18,-46.691300000000005,-23.526399999999995,-46.661300000000004,-23.526399999999995
1833,21,16,-46.661300000000004,-23.526399999999995,-46.691300000000005,-23.526399999999995
1834,21,15,-46.67630000000001,-23.526399999999995,-46.706300000000006,-23.526399999999995
1835,21,15,-46.7513,-23.526399999999995,-46.706300000000006,-23.526399999999995
1836,21,16,-46.661300000000004,-23.526399999999995,-46.691300000000005,-23.526399999999995
1837,19,14,-46.7213,-23.556399999999996,-46.7213,-23.586399999999998
1838,17,16,-46.67630000000001,-23.5864,-46.691300000000005,-23.571399999999997
1839,19,16,-46.691300000000005,-23.5564,-46.691300000000005,-23.5564
1840,20,14,-46.67630000000001,-23.5414,-46.7213,-23.5264
1841,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.511399999999995
1842,22,15,-46.706300000000006,-23.511399999999995,-46.706300000000006,-23.526399999999995
1843,25,17,-46.661300000000004,-23.466399999999997,-46.67630000000001,-23.4814
1844,17,25,-46.586299999999994,-23.5864,-46.5563,-23.586399999999998
1845,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.526399999999995
1846,21,14,-46.7363,-23.526399999999995,-46.7213,-23.5264
1847,21,15,-46.691300000000005,-23.526399999999995,-46.706300000000006,-23.526399999999995
1848,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1849,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1850,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1851,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1852,21,15,-46.661300000000004,-23.526399999999995,-46.706300000000006,-23.526399999999995
1853,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1854,21,15,-46.661300000000004,-23.526399999999995,-46.706300000000006,-23.526399999999995
1855,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1856,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1857,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1858,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1859,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1860,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1861,19,14,-46.7363,-23.5564,-46.7213,-23.5264
1862,19,14,-46.7363,-23.5564,-46.7213,-23.5264
1863,23,14,-46.6913,-23.496400000000005,-46.7213,-23.5264
1864,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1865,21,14,-46.691300000000005,-23.526399999999995,-46.7213,-23.5264
1866,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1867,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1868,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1869,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1870,21,17,-46.7213,-23.5264,-46.67630000000001,-23.526399999999995
1871,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.5264
1872,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1873,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1874,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1875,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1876,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1877,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1878,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1879,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1880,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1881,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1882,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1883,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1884,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1885,20,12,-46.7363,-23.5414,-46.7513,-23.526399999999995
1886,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.511399999999995
1887,20,15,-46.7363,-23.5414,-46.706300000000006,-23.526399999999995
1888,21,14,-46.661300000000004,-23.526399999999995,-46.7213,-23.5264
1889,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1890,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1891,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1892,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1893,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1894,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1895,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1896,21,14,-46.67630000000001,-23.526399999999995,-46.7213,-23.5264
1897,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1898,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1899,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1900,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1901,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1902,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1903,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1904,21,14,-46.706300000000006,-23.526399999999995,-46.7213,-23.5264
1905,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1906,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1907,21,15,-46.67630000000001,-23.526399999999995,-46.706300000000006,-23.526399999999995
1908,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1909,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1910,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1911,21,15,-46.67630000000001,-23.526399999999995,-46.706300000000006,-23.526399999999995
1912,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1913,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1914,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1915,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1916,21,15,-46.706300000000006,-23.526399999999995,-46.706300000000006,-23.526399999999995
1917,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1918,21,15,-46.7213,-23.5264,-46.706300000000006,-23.526399999999995
1919,21,14,-46.7213,-23.5264,-46.7213,-23.556399999999996
1920,19,14,-46.7213,-23.556399999999996,-46.7213,-23.5264
1921,21,13,-46.7213,-23.5264,-46.7363,-23.526399999999995
1922,21,14,-46.7363,-23.526399999999995,-46.7213,-23.5264
1923,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1924,19,14,-46.7363,-23.5564,-46.7213,-23.5264
1925,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1926,22,14,-46.67630000000001,-23.511399999999995,-46.7213,-23.5264
1927,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1928,19,14,-46.7213,-23.556399999999996,-46.7213,-23.5264
1929,22,14,-46.691300000000005,-23.511399999999995,-46.7213,-23.5264
1930,21,16,-46.7213,-23.5264,-46.691300000000005,-23.526399999999995
1931,21,14,-46.691300000000005,-23.526399999999995,-46.7213,-23.5264
1932,21,14,-46.7213,-23.5264,-46.72129999999999,-23.496400000000005
1933,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1934,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1935,21,14,-46.7213,-23.5264,-46.7213,-23.5264
1936,21,13,-46.7363,-23.526399999999995,-46.7363,-23.526399999999995
1937,21,13,-46.7363,-23.526399999999995,-46.7363,-23.526399999999995
1938,21,14,-46.7363,-23.526399999999995,-46.7213,-23.5264
1939,21,14,-46.7363,-23.526399999999995,-46.7213,-23.5264
1940,21,13,-46.7213,-23.5264,-46.7363,-23.526399999999995
1941,21,17,-46.7213,-23.5264,-46.67630000000001,-23.5414
1942,21,13,-46.7213,-23.5264,-46.7363,-23.526399999999995
1943,21,14,-46.7363,-23.526399999999995,-46.7213,-23.5264
1944,20,14,-46.7213,-23.541399999999996,-46.7213,-23.5264
1945,21,13,-46.7213,-23.5264,-46.7363,-23.526399999999995
